quarter,avg_consumer_price_index,gdp,gdp_pct_change,avg_housing_starts,output_gap,recession_actual,avg_unemployment_rate,fed_funds_avg_rate,fed_funds_percent_change_prev_quarter,fed_funds_st_dev_rate,10YT_minus_2YT_avg,10YT_minus_2YT_percent_change_prev_quarter,real_disp_pers_inc,personal_consumption_exp_excl_food_energy,tot_public_debt_as_pct_of_gdp,gross_private_domestic_invest,M2_velocity,median_sls_price_houses_sold_US,personal_consumption_expenditures
2007Q3,207.93900000000002,14535.003,4.3,1289.0,0.3197710158291072,0.0,4.666666666666667,5.074347826086957,-0.03390243702761101,0.2264115883912737,0.35000000000000003,7.750000000000001,0.4,2.0,61.97214,2685.969,1.9769999999999999,241800.0,9753.799
2007Q4,210.4896666666667,14681.501,4.1,1166.0,0.461882150482807,1.0,4.566666666666666,4.495652173913043,-0.11404335532516492,0.2793843480785321,0.7833333333333333,1.2380952380952381,0.3,2.3,62.862590000000004,2642.56,1.976,238400.0,9877.752
2008Q1,212.76966666666667,14651.039,-0.8,1064.0,-0.5755387924197917,1.0,5.266666666666667,3.1814285714285706,-0.2923321359491573,0.6583102467320265,1.64,1.0936170212765957,1.1,2.1,64.41587,2563.701,1.935,233900.0,9934.253
2008Q2,215.53766666666664,14805.611,4.3,1010.6666666666665,-0.5190691212226468,1.0,5.233333333333333,2.0847252747252747,-0.34472038962384705,0.16232574013275308,1.4633333333333332,-0.10772357723577243,7.5,2.2,64.11086999999999,2540.595,1.923,235300.0,10052.843
2008Q3,218.861,14835.187,0.8,862.3333333333335,-1.4924674932723019,1.0,6.033333333333334,1.9406521739130431,-0.0691089145217072,0.2644912360575792,1.5066666666666668,0.029612756264237133,-8.1,2.2,67.57396999999999,2498.242,1.903,226500.0,10080.964
2008Q4,213.84866666666667,14559.543,-7.2,663.0,-4.0246762842187,1.0,6.566666666666666,0.505326086956522,-0.7396101713901644,0.4796827043936546,2.04,0.35398230088495536,3.5,1.6,73.48998,2307.915,1.8090000000000002,222500.0,9837.261
2009Q1,212.37766666666667,14394.547,-4.5,525.6666666666666,-5.461497676449491,1.0,8.799999999999997,0.18444444444444447,-0.6349991634999165,0.04421884064135353,1.83,-0.10294117647058812,-1.7,1.1,77.2997,2014.878,1.733,208400.0,9756.126
2009Q2,213.507,14352.85,-1.2,534.3333333333334,-5.902838312556347,1.0,9.133333333333333,0.17802197802197806,-0.034820601085661415,0.03159535057989033,2.3,0.2568306010928962,4.4,1.1,80.4389,1863.65,1.7080000000000002,220900.0,9760.216
2009Q3,215.344,14420.312,1.9,588.3333333333334,-5.841229891826552,0.0,9.6,0.15434782608695666,-0.13298443370907065,0.01672691769101376,2.483333333333333,0.07971014492753614,-4.4,0.9,82.59064000000001,1841.4160000000002,1.71,214300.0,9895.401
2009Q4,217.03,14628.021,5.9,567.6666666666666,-5.070640381298566,0.0,9.533333333333333,0.1183695652173912,-0.23309859154929705,0.01008504211861118,2.5866666666666664,0.041610738255033634,-0.1,1.5,84.16278,1998.71,1.726,219000.0,9957.091999999999
2010Q1,217.37400000000002,14721.35,2.6,618.0,-4.9474641590874056,0.0,10.4,0.1338888888888889,0.1311090705030108,0.02921037388620326,2.8000000000000003,0.0824742268041239,2.3,1.7,86.76598,2038.161,1.736,222900.0,10040.485
2010Q2,217.2973333333333,14926.098,5.7,602.0,-4.3123739113319886,0.0,9.466666666666667,0.19197802197802188,0.4338607450640639,0.017011093127053588,2.62,-0.0642857142857145,6.8,1.5,88.44771,2148.795,1.742,219500.0,10131.767
2010Q3,217.9343333333333,15079.917,4.2,579.6666666666666,-3.851193580249943,0.0,9.466666666666667,0.18880434782608693,-0.016531445210422484,0.011372068278577684,2.2466666666666666,-0.1424936386768447,2.9,1.3,89.93168,2236.495,1.743,224100.0,10220.606
2010Q4,219.699,15240.843,4.3,542.3333333333334,-3.622871373763209,0.0,9.133333333333333,0.18956521739130436,0.004029936672423754,0.013580289812106114,2.3800000000000003,0.059347181008902274,2.3,0.9,92.02388,2238.44,1.74,224300.0,10350.484
2011Q1,222.04366666666667,15285.828,1.2,582.3333333333334,-4.144934786056783,0.0,9.5,0.1545555555555558,-0.18468399592252666,0.01690429844352215,2.766666666666667,0.16246498599439774,4.1,1.1,93.35519000000001,2205.962,1.723,226900.0,10485.358
2011Q2,224.56833333333333,15496.188999999997,5.6,574.3333333333334,-3.7642923601778153,0.0,8.9,0.09461538461538453,-0.3878228170104535,0.009580964032646808,2.643333333333333,-0.04457831325301227,-0.9,1.5,92.5588,2297.3520000000003,1.714,228100.0,10612.125
2011Q3,226.03266666666664,15591.85,2.5,619.3333333333334,-4.1094146811566965,0.0,9.066666666666666,0.08358695652173913,-0.11656062212795952,0.018372310851389018,2.143333333333333,-0.18915510718789408,1.8,1.8,94.85943,2322.84,1.65,223500.0,10705.367
2011Q4,227.0473333333333,15796.46,5.4,671.6666666666666,-3.3329085099571762,0.0,8.333333333333334,0.07434782608695661,-0.11053315994798328,0.008555487645280238,1.7833333333333332,-0.16796267496111972,1.2,1.9,96.36931,2504.095,1.643,221100.0,10761.586000000001
2012Q1,228.326,16019.758,5.8,707.3333333333335,-2.9231361833512888,0.0,8.633333333333333,0.10417582417582424,0.4011952959321372,0.023993792441006,1.75,-0.01869158878504666,7.7,2.1,97.42044,2567.75,1.639,238400.0,10922.442
2012Q2,228.808,16152.257,3.3,739.3333333333335,-2.873204221129632,0.0,8.0,0.15230769230769234,0.4620253164556958,0.018140006313665625,1.5333333333333332,-0.12380952380952387,3.7,1.9,98.15989,2636.863,1.629,238700.0,10964.858
2012Q3,229.84099999999998,16257.151000000002,2.6,780.3333333333335,-3.120866978833198,0.0,8.133333333333333,0.14434782608695662,-0.05226174791392154,0.020504855915155558,1.3833333333333335,-0.09782608695652156,-2.8,1.7,98.82568,2644.119,1.6059999999999999,248800.0,11014.245
2012Q4,231.36933333333332,16358.863,2.5,908.0,-3.3994146550390822,0.0,7.5,0.16119565217391307,0.11671686746987894,0.010037554899536252,1.4366666666666663,0.03855421686746964,11.6,1.8,100.45154000000001,2638.282,1.5819999999999999,251700.0,11125.711000000001
2013Q1,232.29933333333332,16569.591,5.3,953.3333333333335,-2.9451010361313026,0.0,8.066666666666668,0.14366666666666678,-0.10874353787367896,0.015896434481149642,1.6833333333333331,0.17169373549883998,-15.1,1.5,101.21783,2738.236,1.579,258400.0,11223.18
2013Q2,232.045,16637.926,1.7,868.0,-3.230643981405008,0.0,7.399999999999999,0.11582417582417573,-0.19379924020295386,0.026079618865054763,1.7266666666666666,0.025742574257425682,3.0,1.4,100.6034,2775.276,1.567,268100.0,11239.591999999999
2013Q3,233.3,16848.748,5.2,882.3333333333335,-2.88447191103644,0.0,7.333333333333332,0.08521739130434784,-0.2642521244121764,0.00804906122019935,2.3433333333333333,0.3571428571428572,1.7,1.5,99.34376,2879.995,1.5630000000000002,264800.0,11330.946000000002
2013Q4,234.16266666666667,17083.137,5.7,1009.0,-2.5261092100260303,0.0,6.7,0.08554347826086955,0.003826530612244582,0.00803346440871655,2.42,0.03271692745376956,1.6,1.6,100.42721999999999,2910.546,1.557,273600.0,11475.123
2014Q1,235.621,17104.555,0.5,934.0,-3.2132663878566183,0.0,6.933333333333334,0.07222222222222223,-0.15572497529295493,0.007154440402865368,2.39,-0.012396694214875952,5.7,1.5,102.90374,2899.216,1.536,275200.0,11574.229
2014Q2,236.87233333333333,17432.909,7.9,987.0,-2.3218283473883243,0.0,6.1000000000000005,0.09098901098901087,0.2598478444632277,0.007000784885353148,2.203333333333333,-0.0781032078103209,5.6,1.7,101.14551999999999,3030.425,1.541,288000.0,11756.878
2014Q3,237.4783333333333,17721.657,6.8,1030.6666666666667,-1.554047654797242,0.0,6.166666666666668,0.08913043478260863,-0.02042638101239198,0.005273231991204503,1.98,-0.10136157337367628,4.8,1.7,100.5779,3107.62,1.547,281000.0,11915.358999999999
2014Q4,236.8883333333333,17849.912,2.9,1049.3333333333333,-1.4286404277951872,0.0,5.466666666666666,0.101304347826087,0.13658536585365985,0.017926430318543622,1.7400000000000002,-0.12121212121212101,5.4,1.5,101.63324,3139.452,1.538,298900.0,12044.546999999999
2015Q1,235.31966666666665,17984.178,3.0,980.6666666666665,-1.0889751428342436,0.0,5.833333333333332,0.11288888888888883,0.114353838817357,0.017303922036714218,1.3633333333333333,-0.21647509578544075,4.6,1.3,100.93348,3235.744,1.5219999999999998,289200.0,12091.58
2015Q2,236.938,18219.405,5.3,1157.0,-0.7969621840357927,0.0,5.3,0.12560439560439576,0.11263736263736475,0.012037791529530023,1.5533333333333337,0.13936430317848422,3.0,1.3,99.63003,3231.7740000000003,1.524,289100.0,12248.02
2015Q3,237.8623333333333,18344.713,2.8,1161.6666666666667,-0.9100183844390476,0.0,5.233333333333333,0.13478260869565234,0.07307238769066929,0.015153301665369238,1.5266666666666666,-0.017167381974249038,3.0,1.2,98.94196,3241.196,1.516,295800.0,12376.214
2015Q4,237.87133333333333,18350.825,0.1,1129.3333333333333,-1.315116627216595,0.0,4.8,0.16108695652173913,0.1951612903225789,0.0870323486877608,1.3566666666666665,-0.11135371179039312,1.3,1.2,103.11350999999999,3183.594,1.496,302500.0,12421.31
2016Q1,237.78,18424.283,1.6,1145.6666666666667,-1.2506805705543556,0.0,5.2,0.35978021978022,1.233453456125522,0.03696779445162812,1.0833333333333333,-0.20147420147420145,2.7,1.4,104.56276,3149.1079999999997,1.47,299800.0,12523.524
2016Q2,239.486,18637.253,4.7,1160.6666666666667,-1.2063030669623855,0.0,4.766666666666667,0.36934065934065935,0.02657299938912597,0.019596042559784463,0.98,-0.09538461538461523,-0.4,1.5,103.99382,3152.921,1.462,306000.0,12688.261
2016Q3,240.601,18806.743,3.7,1151.3333333333333,-1.087701685991712,0.0,4.966666666666666,0.39489130434782543,0.06917907455079184,0.023463535666482356,0.8366666666666666,-0.14625850340136073,1.8,1.7,104.07674,3166.6059999999998,1.4509999999999998,303800.0,12822.38
2016Q4,242.164,18991.883,4.0,1254.0,-1.0072921757675388,0.0,4.533333333333334,0.4481521739130431,0.13487475915221664,0.099027461479583,1.1233333333333333,0.3426294820717133,2.4,1.8,105.18613,3246.2009999999996,1.443,310900.0,12959.767
2017Q1,243.83,19190.431,4.2,1230.6666666666667,-0.8619165869333171,0.0,4.866666666666666,0.6988888888888874,0.5594901231573539,0.09882960531334732,1.2033333333333334,0.07121661721068256,4.9,1.8,103.41830999999999,3288.2290000000003,1.4380000000000002,313100.0,13104.419
2017Q2,244.06500000000003,19356.649,3.5,1169.3333333333333,-0.7520377142353614,0.0,4.233333333333333,0.9473626373626354,0.35552682611506137,0.09858820263922907,0.97,-0.1939058171745152,2.7,1.6,102.52060999999999,3334.9709999999995,1.432,318200.0,13212.501
2017Q3,245.3683333333333,19611.704,5.4,1175.3333333333333,-0.3961548163502561,0.0,4.4,1.1536956521739108,0.21779728973235246,0.024029166860495936,0.8799999999999999,-0.09278350515463936,2.3,1.5,103.22865999999999,3401.815,1.435,320500.0,13345.053
2017Q4,247.2733333333333,19918.91,6.4,1259.6666666666667,0.0336530849571147,0.0,3.9,1.2027777777777762,0.04254339132801605,0.09912003593167258,0.6733333333333333,-0.23484848484848475,3.7,1.7,102.88087,3457.732,1.442,337900.0,13586.267
2018Q1,249.2503333333333,20163.159,5.0,1320.6666666666667,0.2024563882397696,0.0,4.333333333333333,1.4489655172413811,0.20468264712909465,0.08390241400688564,0.5966666666666667,-0.11386138613861385,6.9,1.8,104.59493,3542.4120000000003,1.4509999999999998,331800.0,13728.357
2018Q2,250.57866666666663,20510.177,7.1,1259.6666666666667,0.5891817926140666,0.0,3.8333333333333335,1.7271764705882364,0.19200660749782927,0.07549222231628963,0.4466666666666666,-0.2513966480446929,2.7,2.0,103.33928,3561.592,1.4609999999999999,315600.0,13939.828000000001
2018Q3,251.82866666666663,20749.752,4.8,1233.0,0.8219590958019374,0.0,3.8666666666666663,1.923492063492064,0.11366273003763586,0.04718387949695332,0.2533333333333333,-0.4328358208955223,3.3,2.0,103.69309,3683.9809999999998,1.462,330900.0,14114.559
2018Q4,252.75900000000001,20897.804,2.9,1185.0,0.5920205644513469,0.0,3.5666666666666664,2.21709677419355,0.15264149838416918,0.06621839417509708,0.23333333333333334,-0.07894736842105259,2.8,1.9,105.15026,3725.2340000000004,1.462,322800.0,14211.92
2019Q1,253.3113333333333,21098.827,3.9,1213.0,0.8481465891592651,0.0,4.133333333333334,2.4013114754098384,0.08308825458613325,0.0046459336471319865,0.17,-0.27142857142857146,4.5,1.6,104.40334,3783.364,1.4580000000000002,313000.0,14266.25
2019Q2,255.13933333333333,21340.267000000003,4.7,1255.6666666666667,0.8288145026635922,,3.5,2.3978125,-0.0014571101856917811,0.02400190137970905,0.21333333333333332,0.2549019607843137,2.4,1.6,103.2006,3749.4709999999995,1.4569999999999999,322500.0,14511.176000000001
2019Q3,256.273,,,1282.0,,,3.7,2.1978125000000004,-0.08340935748729299,0.17315438335829206,0.11,-0.4843750000000001,,,,,,,
2019Q4,,,,,,,,1.8456250000000003,-0.16024456135361867,0.027560539423845263,,,,,,,,,
